Gene	Tissue	Target	Mut_Loss	NoMut_Loss	Mut_WT	NoMut_WT
SF3B1_FOXA1	BLCA	WOSecondM	6	112	12	211
SF3B1_PTEN	BLCA	WithSecondM	2	4	2	5
SF3B1_PTEN	BLCA	WOSecondM	5	111	11	213
SF3B1_FAT1	BLCA	WithSecondM	1	13	1	26
SF3B1_FAT1	BLCA	WOSecondM	6	102	12	192
SF3B1_GNA13	BLCA	WithSecondM	1	2	1	7
SF3B1_GNA13	BLCA	WOSecondM	6	113	12	211
SF3B1_PIK3CA	BLCA	WithSecondM	2	21	3	50
SF3B1_PIK3CA	BLCA	WOSecondM	5	94	10	168
SF3B1_CREBBP	BLCA	WithSecondM	2	15	2	27
SF3B1_CREBBP	BLCA	WOSecondM	5	100	11	191
ERCC2_FOXQ1	BLCA	WithSecondM	2	1	1	6
ERCC2_FOXQ1	BLCA	WOSecondM	6	42	10	169
ERCC2_SPTAN1	BLCA	WithSecondM	1	1	2	28
ERCC2_SPTAN1	BLCA	WOSecondM	7	42	9	147
ERCC2_CDKN1A	BLCA	WithSecondM	1	7	2	17
ERCC2_CDKN1A	BLCA	WOSecondM	7	36	9	158
ERCC2_ATM	BLCA	WithSecondM	3	7	3	21
ERCC2_ATM	BLCA	WOSecondM	5	36	8	154
ERCC2_SF3B1	BLCA	WithSecondM	1	3	3	7
ERCC2_SF3B1	BLCA	WOSecondM	7	40	8	168
ERCC2_SF1	BLCA	WithSecondM	1	2	1	3
ERCC2_SF1	BLCA	WOSecondM	7	41	10	172
ERCC2_CTNNB1	BLCA	WithSecondM	1	3	2	5
ERCC2_CTNNB1	BLCA	WOSecondM	7	40	9	170
ERCC2_TXNIP	BLCA	WithSecondM	1	5	2	5
ERCC2_TXNIP	BLCA	WOSecondM	7	38	9	170
ERCC2_ELF3	BLCA	WithSecondM	1	6	3	20
ERCC2_ELF3	BLCA	WOSecondM	7	37	8	155
ERCC2_TSC1	BLCA	WithSecondM	2	2	2	14
ERCC2_TSC1	BLCA	WOSecondM	6	41	9	161
ERCC2_KANSL1	BLCA	WithSecondM	1	2	2	10
ERCC2_KANSL1	BLCA	WOSecondM	7	41	9	165
ERCC2_TP53	BLCA	WithSecondM	3	34	3	69
ERCC2_TP53	BLCA	WOSecondM	5	9	8	106
ERCC2_NFE2L2	BLCA	WithSecondM	1	3	1	15
ERCC2_NFE2L2	BLCA	WOSecondM	7	40	10	160
ERCC2_ASXL2	BLCA	WithSecondM	1	3	2	10
ERCC2_ASXL2	BLCA	WOSecondM	7	40	9	165
ERCC2_NRAS	BLCA	WithSecondM	1	1	1	3
ERCC2_NRAS	BLCA	WOSecondM	7	42	10	172
ERCC2_RB1	BLCA	WithSecondM	2	20	3	23
ERCC2_RB1	BLCA	WOSecondM	6	23	8	152
ERCC2_KLF5	BLCA	WithSecondM	1	1	1	11
ERCC2_KLF5	BLCA	WOSecondM	7	42	10	164
ERCC2_RBM10	BLCA	WithSecondM	1	2	1	7
ERCC2_RBM10	BLCA	WOSecondM	7	41	10	168
ERCC2_KDM6A	BLCA	WithSecondM	3	10	5	41
ERCC2_KDM6A	BLCA	WOSecondM	5	33	6	134
ERCC2_CUL1	BLCA	WithSecondM	1	1	1	8
ERCC2_CUL1	BLCA	WOSecondM	7	42	10	167
ERCC2_FBXW7	BLCA	WithSecondM	2	5	2	14
ERCC2_FBXW7	BLCA	WOSecondM	6	38	9	161
ERCC2_KMT2C	BLCA	WithSecondM	3	9	3	31
ERCC2_KMT2C	BLCA	WOSecondM	5	34	8	144
ERCC2_ERBB3	BLCA	WithSecondM	1	4	3	13
ERCC2_ERBB3	BLCA	WOSecondM	7	39	8	162
ERCC2_CDKN2A	BLCA	WithSecondM	2	3	2	11
ERCC2_CDKN2A	BLCA	WOSecondM	6	40	9	164
ERCC2_DIAPH2	BLCA	WithSecondM	1	4	2	9
ERCC2_DIAPH2	BLCA	WOSecondM	7	39	9	166
ERCC2_KMT2D	BLCA	WithSecondM	2	16	2	47
ERCC2_KMT2D	BLCA	WOSecondM	6	27	9	128
ERCC2_STAG2	BLCA	WithSecondM	3	7	2	27
ERCC2_STAG2	BLCA	WOSecondM	5	36	9	148
ERCC2_RXRA	BLCA	WithSecondM	1	3	3	8
ERCC2_RXRA	BLCA	WOSecondM	7	40	8	167
ERCC2_ZFP36L1	BLCA	WithSecondM	2	5	3	11
ERCC2_ZFP36L1	BLCA	WOSecondM	6	38	8	164
ERCC2_HRAS	BLCA	WithSecondM	2	1	3	10
ERCC2_HRAS	BLCA	WOSecondM	6	42	8	165
ERCC2_RHOB	BLCA	WithSecondM	1	3	2	12
ERCC2_RHOB	BLCA	WOSecondM	7	40	9	163
ERCC2_RHOA	BLCA	WithSecondM	1	6	1	9
ERCC2_RHOA	BLCA	WOSecondM	7	37	10	166
ERCC2_EP300	BLCA	WithSecondM	3	6	2	23
ERCC2_EP300	BLCA	WOSecondM	5	37	9	152
ERCC2_FGFR3	BLCA	WithSecondM	1	2	3	39
ERCC2_FGFR3	BLCA	WOSecondM	7	41	8	136
ERCC2_KRAS	BLCA	WithSecondM	1	2	1	7
ERCC2_KRAS	BLCA	WOSecondM	7	41	10	168
ERCC2_PSIP1	BLCA	WithSecondM	1	5	1	8
ERCC2_PSIP1	BLCA	WOSecondM	7	38	10	167
ERCC2_ERBB2	BLCA	WithSecondM	2	7	3	18
ERCC2_ERBB2	BLCA	WOSecondM	6	36	8	157
ERCC2_ARID1A	BLCA	WithSecondM	2	19	4	37
ERCC2_ARID1A	BLCA	WOSecondM	6	24	7	138
ERCC2_FOXA1	BLCA	WithSecondM	1	3	2	7
ERCC2_FOXA1	BLCA	WOSecondM	7	40	9	168
ERCC2_PTEN	BLCA	WithSecondM	1	4	1	6
ERCC2_PTEN	BLCA	WOSecondM	7	39	10	169
ERCC2_FAT1	BLCA	WithSecondM	2	5	1	21
ERCC2_FAT1	BLCA	WOSecondM	6	38	10	154
ERCC2_GNA13	BLCA	WithSecondM	2	2	2	2
ERCC2_GNA13	BLCA	WOSecondM	6	41	9	173
ERCC2_PIK3CA	BLCA	WithSecondM	1	9	3	39
ERCC2_PIK3CA	BLCA	WOSecondM	7	34	8	136
ERCC2_CREBBP	BLCA	WithSecondM	2	5	3	19
ERCC2_CREBBP	BLCA	WOSecondM	6	38	8	156
SF1_FOXQ1	BLCA	WithSecondM	1	3	1	7
SF1_FOXQ1	BLCA	WOSecondM	2	80	6	204
SF1_SPTAN1	BLCA	WithSecondM	1	5	1	31
SF1_SPTAN1	BLCA	WOSecondM	2	78	6	180
SF1_CDKN1A	BLCA	WithSecondM	1	14	1	20
SF1_CDKN1A	BLCA	WOSecondM	2	69	6	191
SF1_ATM	BLCA	WithSecondM	1	10	1	25
SF1_ATM	BLCA	WOSecondM	2	73	6	186
SF1_SF3B1	BLCA	WithSecondM	1	6	1	12
SF1_SF3B1	BLCA	WOSecondM	2	77	6	199
SF1_ERCC2	BLCA	WithSecondM	1	4	1	15
SF1_ERCC2	BLCA	WOSecondM	2	79	6	196
SF1_CTNNB1	BLCA	WithSecondM	1	4	1	8
SF1_CTNNB1	BLCA	WOSecondM	2	79	6	203
SF1_TXNIP	BLCA	WithSecondM	1	6	1	7
SF1_TXNIP	BLCA	WOSecondM	2	77	6	204
SF1_ELF3	BLCA	WithSecondM	1	16	2	20
SF1_ELF3	BLCA	WOSecondM	2	67	5	191
SF1_TSC1	BLCA	WithSecondM	1	5	2	19
SF1_TSC1	BLCA	WOSecondM	2	78	5	192
SF1_KANSL1	BLCA	WithSecondM	1	7	2	12
SF1_KANSL1	BLCA	WOSecondM	2	76	5	199
SF1_TP53	BLCA	WithSecondM	2	43	4	87
SF1_TP53	BLCA	WOSecondM	1	40	3	124
SF1_NFE2L2	BLCA	WithSecondM	1	5	1	14
SF1_NFE2L2	BLCA	WOSecondM	2	78	6	197
SF1_ASXL2	BLCA	WithSecondM	1	6	1	18
SF1_ASXL2	BLCA	WOSecondM	2	77	6	193
SF1_NRAS	BLCA	WithSecondM	1	1	2	7
SF1_NRAS	BLCA	WOSecondM	2	82	5	204
SF1_RB1	BLCA	WithSecondM	2	20	2	34
SF1_RB1	BLCA	WOSecondM	1	63	5	177
SF1_KLF5	BLCA	WithSecondM	1	2	1	12
SF1_KLF5	BLCA	WOSecondM	2	81	6	199
SF1_RBM10	BLCA	WithSecondM	1	4	1	7
SF1_RBM10	BLCA	WOSecondM	2	79	6	204
SF1_KDM6A	BLCA	WithSecondM	1	26	3	48
SF1_KDM6A	BLCA	WOSecondM	2	57	4	163
SF1_CUL1	BLCA	WithSecondM	1	5	1	8
SF1_CUL1	BLCA	WOSecondM	2	78	6	203
SF1_FBXW7	BLCA	WithSecondM	1	5	1	18
SF1_FBXW7	BLCA	WOSecondM	2	78	6	193
SF1_KMT2C	BLCA	WithSecondM	1	9	2	41
SF1_KMT2C	BLCA	WOSecondM	2	74	5	170
SF1_ERBB3	BLCA	WithSecondM	1	8	1	25
SF1_ERBB3	BLCA	WOSecondM	2	75	6	186
SF1_CDKN2A	BLCA	WithSecondM	1	5	1	12
SF1_CDKN2A	BLCA	WOSecondM	2	78	6	199
SF1_DIAPH2	BLCA	WithSecondM	1	6	1	13
SF1_DIAPH2	BLCA	WOSecondM	2	77	6	198
SF1_KMT2D	BLCA	WithSecondM	1	19	2	55
SF1_KMT2D	BLCA	WOSecondM	2	64	5	156
SF1_STAG2	BLCA	WithSecondM	1	15	2	28
SF1_STAG2	BLCA	WOSecondM	2	68	5	183
SF1_RXRA	BLCA	WithSecondM	1	8	2	7
SF1_RXRA	BLCA	WOSecondM	2	75	5	204
SF1_ZFP36L1	BLCA	WithSecondM	1	4	1	18
SF1_ZFP36L1	BLCA	WOSecondM	2	79	6	193
SF1_HRAS	BLCA	WithSecondM	1	4	1	13
SF1_HRAS	BLCA	WOSecondM	2	79	6	198
SF1_RHOB	BLCA	WithSecondM	1	7	2	7
SF1_RHOB	BLCA	WOSecondM	2	76	5	204
SF1_RHOA	BLCA	WithSecondM	1	6	2	9
SF1_RHOA	BLCA	WOSecondM	2	77	5	202
SF1_EP300	BLCA	WithSecondM	1	12	1	28
SF1_EP300	BLCA	WOSecondM	2	71	6	183
SF1_FGFR3	BLCA	WithSecondM	1	14	2	37
SF1_FGFR3	BLCA	WOSecondM	2	69	5	174
SF1_KRAS	BLCA	WithSecondM	1	3	2	11
SF1_KRAS	BLCA	WOSecondM	2	80	5	200
SF1_PSIP1	BLCA	WithSecondM	1	6	1	8
SF1_PSIP1	BLCA	WOSecondM	2	77	6	203
SF1_ERBB2	BLCA	WithSecondM	2	13	1	27
SF1_ERBB2	BLCA	WOSecondM	1	70	6	184
SF1_ARID1A	BLCA	WithSecondM	1	24	1	54
SF1_ARID1A	BLCA	WOSecondM	2	59	6	157
SF1_FOXA1	BLCA	WithSecondM	1	3	1	9
SF1_FOXA1	BLCA	WOSecondM	2	80	6	202
SF1_PTEN	BLCA	WithSecondM	1	3	1	9
SF1_PTEN	BLCA	WOSecondM	2	80	6	202
SF1_FAT1	BLCA	WithSecondM	1	12	1	25
SF1_FAT1	BLCA	WOSecondM	2	71	6	186
SF1_GNA13	BLCA	WithSecondM	1	2	1	7
SF1_GNA13	BLCA	WOSecondM	2	81	6	204
SF1_PIK3CA	BLCA	WithSecondM	1	22	1	47
SF1_PIK3CA	BLCA	WOSecondM	2	61	6	164
SF1_CREBBP	BLCA	WithSecondM	1	12	1	27
SF1_CREBBP	BLCA	WOSecondM	2	71	6	184
CTNNB1_FOXQ1	BLCA	WithSecondM	1	7	1	4
CTNNB1_FOXQ1	BLCA	WOSecondM	2	73	7	174
CTNNB1_SPTAN1	BLCA	WithSecondM	1	9	1	25
CTNNB1_SPTAN1	BLCA	WOSecondM	2	71	7	153
CTNNB1_CDKN1A	BLCA	WithSecondM	1	7	1	18
CTNNB1_CDKN1A	BLCA	WOSecondM	2	73	7	160
CTNNB1_ATM	BLCA	WithSecondM	2	9	2	16
CTNNB1_ATM	BLCA	WOSecondM	1	71	6	162
CTNNB1_SF3B1	BLCA	WithSecondM	1	6	2	8
CTNNB1_SF3B1	BLCA	WOSecondM	2	74	6	170
CTNNB1_ERCC2	BLCA	WithSecondM	1	7	3	13
CTNNB1_ERCC2	BLCA	WOSecondM	2	73	5	165
CTNNB1_SF1	BLCA	WithSecondM	1	5	1	3
CTNNB1_SF1	BLCA	WOSecondM	2	75	7	175
CTNNB1_TXNIP	BLCA	WithSecondM	1	5	1	4
CTNNB1_TXNIP	BLCA	WOSecondM	2	75	7	174
CTNNB1_ELF3	BLCA	WithSecondM	1	11	1	20
CTNNB1_ELF3	BLCA	WOSecondM	2	69	7	158
CTNNB1_TSC1	BLCA	WithSecondM	1	6	1	17
CTNNB1_TSC1	BLCA	WOSecondM	2	74	7	161
CTNNB1_KANSL1	BLCA	WithSecondM	1	9	1	10
CTNNB1_KANSL1	BLCA	WOSecondM	2	71	7	168
CTNNB1_TP53	BLCA	WithSecondM	2	53	3	63
CTNNB1_TP53	BLCA	WOSecondM	1	27	5	115
CTNNB1_NFE2L2	BLCA	WithSecondM	1	9	1	14
CTNNB1_NFE2L2	BLCA	WOSecondM	2	71	7	164
CTNNB1_ASXL2	BLCA	WithSecondM	1	6	1	15
CTNNB1_ASXL2	BLCA	WOSecondM	2	74	7	163
CTNNB1_NRAS	BLCA	WithSecondM	1	3	1	4
CTNNB1_NRAS	BLCA	WOSecondM	2	77	7	174
CTNNB1_RB1	BLCA	WithSecondM	1	13	2	35
CTNNB1_RB1	BLCA	WOSecondM	2	67	6	143
CTNNB1_KLF5	BLCA	WithSecondM	1	3	3	8
CTNNB1_KLF5	BLCA	WOSecondM	2	77	5	170
CTNNB1_RBM10	BLCA	WithSecondM	1	1	1	10
CTNNB1_RBM10	BLCA	WOSecondM	2	79	7	168
CTNNB1_KDM6A	BLCA	WithSecondM	1	26	2	38
CTNNB1_KDM6A	BLCA	WOSecondM	2	54	6	140
CTNNB1_CUL1	BLCA	WithSecondM	1	4	1	5
CTNNB1_CUL1	BLCA	WOSecondM	2	76	7	173
CTNNB1_FBXW7	BLCA	WithSecondM	2	8	2	13
CTNNB1_FBXW7	BLCA	WOSecondM	1	72	6	165
CTNNB1_KMT2C	BLCA	WithSecondM	2	17	2	31
CTNNB1_KMT2C	BLCA	WOSecondM	1	63	6	147
CTNNB1_ERBB3	BLCA	WithSecondM	1	5	1	19
CTNNB1_ERBB3	BLCA	WOSecondM	2	75	7	159
CTNNB1_CDKN2A	BLCA	WithSecondM	1	10	3	6
CTNNB1_CDKN2A	BLCA	WOSecondM	2	70	5	172
CTNNB1_DIAPH2	BLCA	WithSecondM	1	5	1	9
CTNNB1_DIAPH2	BLCA	WOSecondM	2	75	7	169
CTNNB1_KMT2D	BLCA	WithSecondM	2	28	3	38
CTNNB1_KMT2D	BLCA	WOSecondM	1	52	5	140
CTNNB1_STAG2	BLCA	WithSecondM	1	13	3	26
CTNNB1_STAG2	BLCA	WOSecondM	2	67	5	152
CTNNB1_RXRA	BLCA	WithSecondM	1	5	2	10
CTNNB1_RXRA	BLCA	WOSecondM	2	75	6	168
CTNNB1_ZFP36L1	BLCA	WithSecondM	1	5	3	15
CTNNB1_ZFP36L1	BLCA	WOSecondM	2	75	5	163
CTNNB1_HRAS	BLCA	WithSecondM	1	3	2	9
CTNNB1_HRAS	BLCA	WOSecondM	2	77	6	169
CTNNB1_RHOB	BLCA	WithSecondM	1	8	1	12
CTNNB1_RHOB	BLCA	WOSecondM	2	72	7	166
CTNNB1_RHOA	BLCA	WithSecondM	1	6	1	8
CTNNB1_RHOA	BLCA	WOSecondM	2	74	7	170
CTNNB1_EP300	BLCA	WithSecondM	1	9	1	23
CTNNB1_EP300	BLCA	WOSecondM	2	71	7	155
CTNNB1_FGFR3	BLCA	WithSecondM	1	13	1	37
CTNNB1_FGFR3	BLCA	WOSecondM	2	67	7	141
CTNNB1_KRAS	BLCA	WithSecondM	1	2	3	10
CTNNB1_KRAS	BLCA	WOSecondM	2	78	5	168
CTNNB1_PSIP1	BLCA	WithSecondM	1	4	1	9
CTNNB1_PSIP1	BLCA	WOSecondM	2	76	7	169
CTNNB1_ERBB2	BLCA	WithSecondM	1	8	1	22
CTNNB1_ERBB2	BLCA	WOSecondM	2	72	7	156
CTNNB1_ARID1A	BLCA	WithSecondM	2	14	5	45
CTNNB1_ARID1A	BLCA	WOSecondM	1	66	3	133
CTNNB1_FOXA1	BLCA	WithSecondM	1	3	2	4
CTNNB1_FOXA1	BLCA	WOSecondM	2	77	6	174
CTNNB1_PTEN	BLCA	WithSecondM	1	2	2	5
CTNNB1_PTEN	BLCA	WOSecondM	2	78	6	173
CTNNB1_FAT1	BLCA	WithSecondM	1	10	1	19
CTNNB1_FAT1	BLCA	WOSecondM	2	70	7	159
CTNNB1_GNA13	BLCA	WithSecondM	1	3	1	4
CTNNB1_GNA13	BLCA	WOSecondM	2	77	7	174
CTNNB1_PIK3CA	BLCA	WithSecondM	1	21	2	38
CTNNB1_PIK3CA	BLCA	WOSecondM	2	59	6	140
CTNNB1_CREBBP	BLCA	WithSecondM	1	9	2	22
CTNNB1_CREBBP	BLCA	WOSecondM	2	71	6	156
TXNIP_FOXQ1	BLCA	WithSecondM	1	1	1	7
TXNIP_FOXQ1	BLCA	WOSecondM	2	18	8	180
TXNIP_SPTAN1	BLCA	WithSecondM	1	3	2	20
TXNIP_SPTAN1	BLCA	WOSecondM	2	16	7	167
TXNIP_CDKN1A	BLCA	WithSecondM	1	2	2	16
TXNIP_CDKN1A	BLCA	WOSecondM	2	17	7	171
TXNIP_ATM	BLCA	WithSecondM	1	1	4	18
TXNIP_ATM	BLCA	WOSecondM	2	18	5	169
TXNIP_SF3B1	BLCA	WithSecondM	1	1	1	10
TXNIP_SF3B1	BLCA	WOSecondM	2	18	8	177
TXNIP_ERCC2	BLCA	WithSecondM	1	2	2	14
TXNIP_ERCC2	BLCA	WOSecondM	2	17	7	173
TXNIP_SF1	BLCA	WithSecondM	1	1	1	6
TXNIP_SF1	BLCA	WOSecondM	2	18	8	181
TXNIP_CTNNB1	BLCA	WithSecondM	1	1	2	9
TXNIP_CTNNB1	BLCA	WOSecondM	2	18	7	178
TXNIP_ELF3	BLCA	WithSecondM	1	4	2	24
TXNIP_ELF3	BLCA	WOSecondM	2	15	7	163
TXNIP_TSC1	BLCA	WithSecondM	1	5	1	15
TXNIP_TSC1	BLCA	WOSecondM	2	14	8	172
TXNIP_KANSL1	BLCA	WithSecondM	1	2	1	10
TXNIP_KANSL1	BLCA	WOSecondM	2	17	8	177
TXNIP_TP53	BLCA	WithSecondM	2	12	5	67
TXNIP_TP53	BLCA	WOSecondM	1	7	4	120
TXNIP_NFE2L2	BLCA	WithSecondM	2	3	1	13
TXNIP_NFE2L2	BLCA	WOSecondM	1	16	8	174
TXNIP_ASXL2	BLCA	WithSecondM	2	2	1	13
TXNIP_ASXL2	BLCA	WOSecondM	1	17	8	174
TXNIP_NRAS	BLCA	WithSecondM	1	2	1	5
TXNIP_NRAS	BLCA	WOSecondM	2	17	8	182
TXNIP_RB1	BLCA	WithSecondM	1	2	2	23
TXNIP_RB1	BLCA	WOSecondM	2	17	7	164
TXNIP_KLF5	BLCA	WithSecondM	1	1	2	11
TXNIP_KLF5	BLCA	WOSecondM	2	18	7	176
TXNIP_RBM10	BLCA	WithSecondM	1	2	1	9
TXNIP_RBM10	BLCA	WOSecondM	2	17	8	178
TXNIP_KDM6A	BLCA	WithSecondM	1	6	5	46
TXNIP_KDM6A	BLCA	WOSecondM	2	13	4	141
TXNIP_CUL1	BLCA	WithSecondM	2	3	1	6
TXNIP_CUL1	BLCA	WOSecondM	1	16	8	181
TXNIP_FBXW7	BLCA	WithSecondM	1	3	3	13
TXNIP_FBXW7	BLCA	WOSecondM	2	16	6	174
TXNIP_KMT2C	BLCA	WithSecondM	1	4	4	27
TXNIP_KMT2C	BLCA	WOSecondM	2	15	5	160
TXNIP_ERBB3	BLCA	WithSecondM	1	2	1	21
TXNIP_ERBB3	BLCA	WOSecondM	2	17	8	166
TXNIP_CDKN2A	BLCA	WithSecondM	1	2	2	10
TXNIP_CDKN2A	BLCA	WOSecondM	2	17	7	177
TXNIP_DIAPH2	BLCA	WithSecondM	1	2	1	12
TXNIP_DIAPH2	BLCA	WOSecondM	2	17	8	175
TXNIP_KMT2D	BLCA	WithSecondM	2	6	3	36
TXNIP_KMT2D	BLCA	WOSecondM	1	13	6	151
TXNIP_STAG2	BLCA	WithSecondM	1	1	2	33
TXNIP_STAG2	BLCA	WOSecondM	2	18	7	154
TXNIP_RXRA	BLCA	WithSecondM	1	3	3	12
TXNIP_RXRA	BLCA	WOSecondM	2	16	6	175
TXNIP_ZFP36L1	BLCA	WithSecondM	1	2	2	13
TXNIP_ZFP36L1	BLCA	WOSecondM	2	17	7	174
TXNIP_HRAS	BLCA	WithSecondM	1	1	1	13
TXNIP_HRAS	BLCA	WOSecondM	2	18	8	174
TXNIP_RHOB	BLCA	WithSecondM	1	3	2	5
TXNIP_RHOB	BLCA	WOSecondM	2	16	7	182
TXNIP_RHOA	BLCA	WithSecondM	1	2	1	8
TXNIP_RHOA	BLCA	WOSecondM	2	17	8	179
TXNIP_EP300	BLCA	WithSecondM	2	4	2	21
TXNIP_EP300	BLCA	WOSecondM	1	15	7	166
TXNIP_FGFR3	BLCA	WithSecondM	1	2	1	36
TXNIP_FGFR3	BLCA	WOSecondM	2	17	8	151
TXNIP_KRAS	BLCA	WithSecondM	1	1	1	13
TXNIP_KRAS	BLCA	WOSecondM	2	18	8	174
TXNIP_PSIP1	BLCA	WithSecondM	1	1	1	8
TXNIP_PSIP1	BLCA	WOSecondM	2	18	8	179
TXNIP_ERBB2	BLCA	WithSecondM	1	3	2	15
TXNIP_ERBB2	BLCA	WOSecondM	2	16	7	172
TXNIP_ARID1A	BLCA	WithSecondM	1	7	3	44
TXNIP_ARID1A	BLCA	WOSecondM	2	12	6	143
TXNIP_FOXA1	BLCA	WithSecondM	1	1	1	7
TXNIP_FOXA1	BLCA	WOSecondM	2	18	8	180
TXNIP_PTEN	BLCA	WithSecondM	2	2	1	5
TXNIP_PTEN	BLCA	WOSecondM	1	17	8	182
TXNIP_FAT1	BLCA	WithSecondM	1	3	2	21
TXNIP_FAT1	BLCA	WOSecondM	2	16	7	166
TXNIP_GNA13	BLCA	WithSecondM	1	1	1	5
TXNIP_GNA13	BLCA	WOSecondM	2	18	8	182
TXNIP_PIK3CA	BLCA	WithSecondM	1	3	4	40
TXNIP_PIK3CA	BLCA	WOSecondM	2	16	5	147
TXNIP_CREBBP	BLCA	WithSecondM	1	4	1	21
TXNIP_CREBBP	BLCA	WOSecondM	2	15	8	166
ELF3_FOXQ1	BLCA	WithSecondM	2	3	1	8
ELF3_FOXQ1	BLCA	WOSecondM	7	53	25	173
ELF3_SPTAN1	BLCA	WithSecondM	1	7	3	21
ELF3_SPTAN1	BLCA	WOSecondM	8	49	23	160
ELF3_CDKN1A	BLCA	WithSecondM	2	8	2	15
ELF3_CDKN1A	BLCA	WOSecondM	7	48	24	166
ELF3_ATM	BLCA	WithSecondM	1	9	6	16
ELF3_ATM	BLCA	WOSecondM	8	47	20	165
ELF3_SF3B1	BLCA	WithSecondM	2	4	1	10
ELF3_SF3B1	BLCA	WOSecondM	7	52	25	171
ELF3_ERCC2	BLCA	WithSecondM	2	5	4	14
ELF3_ERCC2	BLCA	WOSecondM	7	51	22	167
ELF3_SF1	BLCA	WithSecondM	1	3	2	3
ELF3_SF1	BLCA	WOSecondM	8	53	24	178
ELF3_CTNNB1	BLCA	WithSecondM	1	3	1	7
ELF3_CTNNB1	BLCA	WOSecondM	8	53	25	174
ELF3_TXNIP	BLCA	WithSecondM	1	4	3	5
ELF3_TXNIP	BLCA	WOSecondM	8	52	23	176
ELF3_TSC1	BLCA	WithSecondM	1	5	5	14
ELF3_TSC1	BLCA	WOSecondM	8	51	21	167
ELF3_KANSL1	BLCA	WithSecondM	1	5	4	7
ELF3_KANSL1	BLCA	WOSecondM	8	51	22	174
ELF3_TP53	BLCA	WithSecondM	6	33	9	74
ELF3_TP53	BLCA	WOSecondM	3	23	17	107
ELF3_NFE2L2	BLCA	WithSecondM	1	2	2	14
ELF3_NFE2L2	BLCA	WOSecondM	8	54	24	167
ELF3_ASXL2	BLCA	WithSecondM	1	11	3	8
ELF3_ASXL2	BLCA	WOSecondM	8	45	23	173
ELF3_NRAS	BLCA	WithSecondM	1	3	2	5
ELF3_NRAS	BLCA	WOSecondM	8	53	24	176
ELF3_RB1	BLCA	WithSecondM	2	14	2	28
ELF3_RB1	BLCA	WOSecondM	7	42	24	153
ELF3_KLF5	BLCA	WithSecondM	1	2	1	11
ELF3_KLF5	BLCA	WOSecondM	8	54	25	170
ELF3_RBM10	BLCA	WithSecondM	1	2	3	8
ELF3_RBM10	BLCA	WOSecondM	8	54	23	173
ELF3_KDM6A	BLCA	WithSecondM	4	16	6	39
ELF3_KDM6A	BLCA	WOSecondM	5	40	20	142
ELF3_CUL1	BLCA	WithSecondM	3	7	1	4
ELF3_CUL1	BLCA	WOSecondM	6	49	25	177
ELF3_FBXW7	BLCA	WithSecondM	2	3	4	17
ELF3_FBXW7	BLCA	WOSecondM	7	53	22	164
ELF3_KMT2C	BLCA	WithSecondM	1	10	5	28
ELF3_KMT2C	BLCA	WOSecondM	8	46	21	153
ELF3_ERBB3	BLCA	WithSecondM	1	7	4	18
ELF3_ERBB3	BLCA	WOSecondM	8	49	22	163
ELF3_CDKN2A	BLCA	WithSecondM	2	3	2	9
ELF3_CDKN2A	BLCA	WOSecondM	7	53	24	172
ELF3_DIAPH2	BLCA	WithSecondM	2	4	2	9
ELF3_DIAPH2	BLCA	WOSecondM	7	52	24	172
ELF3_KMT2D	BLCA	WithSecondM	3	17	3	39
ELF3_KMT2D	BLCA	WOSecondM	6	39	23	142
ELF3_STAG2	BLCA	WithSecondM	1	5	7	27
ELF3_STAG2	BLCA	WOSecondM	8	51	19	154
ELF3_RXRA	BLCA	WithSecondM	1	4	3	12
ELF3_RXRA	BLCA	WOSecondM	8	52	23	169
ELF3_ZFP36L1	BLCA	WithSecondM	1	3	3	13
ELF3_ZFP36L1	BLCA	WOSecondM	8	53	23	168
ELF3_HRAS	BLCA	WithSecondM	1	2	2	11
ELF3_HRAS	BLCA	WOSecondM	8	54	24	170
ELF3_RHOB	BLCA	WithSecondM	2	5	3	8
ELF3_RHOB	BLCA	WOSecondM	7	51	23	173
ELF3_RHOA	BLCA	WithSecondM	2	3	4	9
ELF3_RHOA	BLCA	WOSecondM	7	53	22	172
ELF3_EP300	BLCA	WithSecondM	3	8	4	22
ELF3_EP300	BLCA	WOSecondM	6	48	22	159
ELF3_FGFR3	BLCA	WithSecondM	1	4	6	29
ELF3_FGFR3	BLCA	WOSecondM	8	52	20	152
ELF3_KRAS	BLCA	WithSecondM	2	2	3	9
ELF3_KRAS	BLCA	WOSecondM	7	54	23	172
ELF3_PSIP1	BLCA	WithSecondM	1	3	3	7
ELF3_PSIP1	BLCA	WOSecondM	8	53	23	174
ELF3_ERBB2	BLCA	WithSecondM	3	9	5	16
ELF3_ERBB2	BLCA	WOSecondM	6	47	21	165
ELF3_ARID1A	BLCA	WithSecondM	3	17	5	38
ELF3_ARID1A	BLCA	WOSecondM	6	39	21	143
ELF3_FOXA1	BLCA	WithSecondM	1	3	2	4
ELF3_FOXA1	BLCA	WOSecondM	8	53	24	177
ELF3_PTEN	BLCA	WithSecondM	1	8	1	4
ELF3_PTEN	BLCA	WOSecondM	8	48	25	177
ELF3_FAT1	BLCA	WithSecondM	2	7	3	18
ELF3_FAT1	BLCA	WOSecondM	7	49	23	163
ELF3_GNA13	BLCA	WithSecondM	1	1	4	4
